11:49:15 [SESSION] logging to C:\Users\user\Documents\avigilon-ptz-dashboard\backend\logs\session-20260714-114915-9556.log
14:55:37 [DETECT] inference took 0.20s
14:55:38 [DETECT] inference took 0.22s
14:55:39 [DETECT] inference took 0.20s
14:55:40 [DETECT] inference took 0.22s
14:55:41 [DETECT] inference took 0.22s
14:55:42 [DETECT] inference took 0.20s
14:55:43 [DETECT] inference took 0.20s
14:55:44 [DETECT] inference took 0.22s
14:55:45 [DETECT] inference took 0.20s
14:55:46 [DETECT] inference took 0.20s
14:55:47 [DETECT] inference took 0.22s
14:55:48 [DETECT] inference took 0.20s
14:55:49 [DETECT] inference took 0.20s
14:55:50 [DETECT] inference took 0.22s
14:55:51 [DETECT] inference took 0.22s
14:55:52 [DETECT] inference took 0.20s
14:55:53 [DETECT] inference took 0.22s
14:55:54 [DETECT] inference took 0.22s
14:55:55 [DETECT] inference took 0.20s
14:55:56 [DETECT] inference took 0.22s
14:55:57 [DETECT] inference took 0.22s
14:55:58 [DETECT] inference took 0.22s
14:55:59 [DETECT] inference took 0.20s
14:56:00 [DETECT] inference took 0.20s
14:56:01 [DETECT] inference took 0.22s
14:56:02 [DETECT] inference took 0.20s
14:56:03 [DETECT] inference took 0.22s
14:56:04 [DETECT] inference took 0.20s
14:56:05 [DETECT] inference took 0.20s
14:56:06 [DETECT] inference took 0.20s
14:56:07 [DETECT] inference took 0.22s
14:56:08 [DETECT] inference took 0.20s
14:56:09 [DETECT] inference took 0.22s
14:56:10 [DETECT] inference took 0.20s
14:56:11 [DETECT] inference took 0.20s
14:56:12 [DETECT] inference took 0.20s
14:56:13 [DETECT] inference took 0.22s
14:56:14 [DETECT] inference took 0.22s
14:56:15 [DETECT] inference took 0.20s
14:56:16 [DETECT] inference took 0.22s
14:56:17 [DETECT] inference took 0.20s
14:56:18 [DETECT] inference took 0.22s
14:56:19 [DETECT] inference took 0.22s
14:56:20 [DETECT] inference took 0.20s
14:56:21 [DETECT] inference took 0.22s
14:56:22 [DETECT] inference took 0.20s
14:56:23 [DETECT] inference took 0.20s
14:56:24 [DETECT] inference took 0.22s
14:56:25 [DETECT] inference took 0.20s
14:56:26 [DETECT] inference took 0.20s
14:56:27 [DETECT] inference took 0.22s
14:56:28 [DETECT] inference took 0.22s
14:56:29 [DETECT] inference took 0.20s
14:56:30 [DETECT] inference took 0.20s
14:56:31 [DETECT] inference took 0.22s
14:56:32 [DETECT] inference took 0.22s
14:56:33 [DETECT] inference took 0.22s
14:56:34 [DETECT] inference took 0.20s
14:56:35 [DETECT] inference took 0.20s
14:56:36 [DETECT] inference took 0.22s
14:56:37 [DETECT] inference took 0.20s
14:56:38 [DETECT] inference took 0.22s
14:56:39 [DETECT] inference took 0.22s
14:56:40 [DETECT] inference took 0.20s
14:56:41 [DETECT] inference took 0.30s
14:56:42 [DETECT] inference took 0.30s
14:56:43 [DETECT] inference took 0.28s
14:56:44 [DETECT] inference took 0.28s
14:56:45 [DETECT] inference took 0.28s
14:56:46 [DETECT] inference took 0.31s
14:56:47 [DETECT] inference took 0.28s
14:56:48 [DETECT] inference took 0.30s
14:56:49 [DETECT] inference took 0.30s
14:56:50 [DETECT] inference took 0.30s
14:56:51 [DETECT] inference took 0.28s
14:56:52 [DETECT] inference took 0.30s
14:56:53 [DETECT] inference took 0.30s
14:56:54 [DETECT] inference took 0.30s
14:56:55 [DETECT] inference took 0.30s
14:56:56 [DETECT] inference took 0.30s
14:56:57 [DETECT] inference took 0.28s
14:56:58 [DETECT] inference took 0.28s
14:56:59 [DETECT] inference took 0.34s
14:57:00 [DETECT] inference took 0.34s
14:57:01 [DETECT] inference took 0.28s
14:57:02 [DETECT] inference took 0.30s
14:57:03 [DETECT] inference took 0.28s
14:57:04 [DETECT] inference took 0.22s
14:57:05 [DETECT] inference took 0.22s
14:57:06 [DETECT] inference took 0.20s
14:57:07 [DETECT] inference took 0.22s
14:57:08 [DETECT] inference took 0.22s
14:57:09 [DETECT] inference took 0.20s
14:57:10 [DETECT] inference took 0.22s
14:57:11 [DETECT] inference took 0.22s
14:57:12 [DETECT] inference took 0.20s
14:57:13 [DETECT] inference took 0.22s
14:57:14 [DETECT] inference took 0.22s
14:57:15 [DETECT] inference took 0.20s
14:57:16 [DETECT] inference took 0.22s
14:57:17 [DETECT] inference took 0.20s
14:57:18 [DETECT] inference took 0.22s
14:57:19 [DETECT] inference took 0.22s
14:57:20 [DETECT] inference took 0.20s
14:57:21 [DETECT] inference took 0.22s
14:57:22 [DETECT] inference took 0.22s
14:57:23 [DETECT] inference took 0.20s
14:57:24 [DETECT] inference took 0.23s
14:57:25 [DETECT] inference took 0.33s
14:57:26 [DETECT] inference took 0.36s
14:57:26 [DETECT] inference took 0.31s
14:57:27 [DETECT] inference took 0.30s
14:57:28 [DETECT] inference took 0.28s
14:57:29 [DETECT] inference took 0.28s
14:57:30 [DETECT] inference took 0.31s
14:57:31 [DETECT] inference took 0.28s
14:57:32 [DETECT] inference took 0.28s
14:57:33 [DETECT] inference took 0.28s
14:57:34 [DETECT] inference took 0.30s
14:57:35 [DETECT] inference took 0.30s
14:57:36 [DETECT] inference took 0.30s
14:57:37 [DETECT] inference took 0.26s
14:57:38 [DETECT] inference took 0.30s
14:57:39 [DETECT] inference took 0.31s
14:57:40 [DETECT] inference took 0.28s
14:57:41 [DETECT] inference took 0.30s
14:57:42 [DETECT] inference took 0.26s
14:57:43 [DETECT] inference took 0.28s
14:57:44 [DETECT] inference took 0.39s
14:57:45 [DETECT] inference took 0.33s
14:57:46 [DETECT] inference took 0.22s
14:57:47 [DETECT] inference took 0.30s
14:57:48 [DETECT] inference took 0.30s
14:57:49 [DETECT] inference took 0.30s
14:57:50 [DETECT] inference took 0.31s
14:57:51 [DETECT] inference took 0.30s
14:57:52 [DETECT] inference took 0.30s
14:57:53 [DETECT] inference took 0.31s
14:57:54 [DETECT] inference took 0.31s
14:57:55 [DETECT] inference took 0.28s
14:57:56 [DETECT] inference took 0.28s
14:57:57 [DETECT] inference took 0.30s
14:57:58 [DETECT] inference took 0.28s
14:57:59 [DETECT] inference took 0.23s
14:58:00 [DETECT] inference took 0.22s
14:58:01 [DETECT] inference took 0.20s
14:58:02 [DETECT] inference took 0.24s
14:58:03 [DETECT] inference took 0.22s
14:58:04 [DETECT] inference took 0.28s
14:58:05 [DETECT] inference took 0.31s
14:58:06 [DETECT] inference took 0.36s
14:58:07 [DETECT] inference took 0.30s
14:58:08 [DETECT] inference took 0.28s
14:58:09 [DETECT] inference took 0.28s
14:58:10 [DETECT] inference took 0.24s
14:58:11 [DETECT] inference took 0.22s
14:58:12 [DETECT] inference took 0.20s
14:58:13 [DETECT] inference took 0.24s
14:58:14 [DETECT] inference took 0.20s
14:58:15 [DETECT] inference took 0.22s
14:58:16 [DETECT] inference took 0.22s
14:58:17 [DETECT] inference took 0.20s
14:58:18 [DETECT] inference took 0.22s
14:58:19 [DETECT] inference took 0.22s
14:58:20 [DETECT] inference took 0.22s
14:58:21 [DETECT] inference took 0.22s
14:58:22 [DETECT] inference took 0.22s
14:58:23 [DETECT] inference took 0.22s
14:58:24 [DETECT] inference took 0.22s
14:58:25 [DETECT] inference took 0.22s
14:58:26 [DETECT] inference took 0.22s
14:58:27 [DETECT] inference took 0.22s
14:58:28 [DETECT] inference took 0.22s
14:58:29 [DETECT] inference took 0.22s
14:58:30 [DETECT] inference took 0.22s
14:58:31 [DETECT] inference took 0.22s
14:58:32 [DETECT] inference took 0.22s
14:58:33 [DETECT] inference took 0.22s
14:58:34 [DETECT] inference took 0.24s
14:58:35 [DETECT] inference took 0.22s
14:58:36 [DETECT] inference took 0.24s
14:58:37 [DETECT] inference took 0.22s
14:58:38 [DETECT] inference took 0.22s
14:58:39 [DETECT] inference took 0.22s
14:58:40 [DETECT] inference took 0.22s
14:58:41 [DETECT] inference took 0.22s
14:58:42 [DETECT] inference took 0.22s
14:58:43 [DETECT] inference took 0.24s
14:58:44 [DETECT] inference took 0.22s
14:58:45 [DETECT] inference took 0.22s
14:58:46 [DETECT] inference took 0.22s
14:58:47 [DETECT] inference took 0.22s
14:58:48 [DETECT] inference took 0.20s
14:58:49 [DETECT] inference took 0.22s
14:58:50 [DETECT] inference took 0.22s
14:58:51 [DETECT] inference took 0.22s
14:58:52 [DETECT] inference took 0.22s
14:58:53 [DETECT] inference took 0.22s
14:58:54 [DETECT] inference took 0.24s
14:58:55 [DETECT] inference took 0.22s
14:58:56 [DETECT] inference took 0.20s
14:58:57 [DETECT] inference took 0.22s
14:58:58 [DETECT] inference took 0.22s
14:58:59 [DETECT] inference took 0.22s
14:59:00 [DETECT] inference took 0.20s
14:59:01 [DETECT] inference took 0.24s
14:59:02 [DETECT] inference took 0.24s
14:59:03 [DETECT] inference took 0.24s
14:59:04 [DETECT] inference took 0.22s
14:59:05 [DETECT] inference took 0.22s
14:59:06 [DETECT] inference took 0.22s
14:59:07 [DETECT] inference took 0.22s
14:59:08 [DETECT] inference took 0.20s
14:59:09 [DETECT] inference took 0.22s
14:59:10 [DETECT] inference took 0.20s
14:59:11 [DETECT] inference took 0.22s
14:59:12 [DETECT] inference took 0.24s
14:59:13 [DETECT] inference took 0.22s
14:59:14 [DETECT] inference took 0.24s
14:59:15 [DETECT] inference took 0.24s
14:59:16 [DETECT] inference took 0.22s
14:59:17 [DETECT] inference took 0.24s
14:59:18 [DETECT] inference took 0.22s
14:59:19 [DETECT] inference took 0.22s
14:59:20 [DETECT] inference took 0.28s
14:59:21 [DETECT] inference took 0.30s
14:59:22 [DETECT] inference took 0.28s
14:59:23 [DETECT] inference took 0.30s
14:59:24 [DETECT] inference took 0.31s
14:59:25 [DETECT] inference took 0.28s
14:59:26 [DETECT] inference took 0.30s
14:59:27 [DETECT] inference took 0.31s
14:59:28 [DETECT] inference took 0.30s
14:59:29 [DETECT] inference took 0.30s
14:59:30 [DETECT] inference took 0.31s
14:59:31 [DETECT] inference took 0.31s
14:59:32 [DETECT] inference took 0.31s
14:59:33 [DETECT] inference took 0.28s
14:59:34 [DETECT] inference took 0.28s
14:59:35 [DETECT] inference took 0.28s
14:59:36 [DETECT] inference took 0.30s
14:59:37 [DETECT] inference took 0.39s
14:59:38 [DETECT] inference took 0.41s
14:59:38 [DETECT] inference took 0.31s
14:59:39 [DETECT] inference took 0.28s
14:59:39 [DETECT] inference took 0.22s
14:59:39 [DETECT] inference took 0.25s
14:59:40 [DETECT] inference took 0.20s
14:59:40 [DETECT] inference took 0.27s
14:59:41 [DETECT] inference took 0.20s
14:59:41 [DETECT] inference took 0.27s
14:59:42 [DETECT] inference took 0.22s
14:59:42 [DETECT] inference took 0.26s
14:59:43 [DETECT] inference took 0.22s
14:59:43 [DETECT] inference took 0.26s
14:59:44 [DETECT] inference took 0.22s
14:59:44 [DETECT] inference took 0.26s
14:59:45 [DETECT] inference took 0.20s
14:59:45 [DETECT] inference took 0.27s
14:59:46 [DETECT] inference took 0.22s
14:59:46 [DETECT] inference took 0.25s
14:59:47 [DETECT] inference took 0.22s
14:59:47 [DETECT] inference took 0.25s
14:59:48 [DETECT] inference took 0.20s
14:59:48 [DETECT] inference took 0.27s
14:59:49 [DETECT] inference took 0.22s
14:59:49 [DETECT] inference took 0.26s
14:59:50 [DETECT] inference took 0.20s
14:59:50 [DETECT] inference took 0.25s
14:59:51 [DETECT] inference took 0.22s
14:59:51 [DETECT] inference took 0.25s
14:59:52 [DETECT] inference took 0.22s
14:59:52 [DETECT] inference took 0.25s
14:59:53 [DETECT] inference took 0.22s
14:59:53 [DETECT] inference took 0.25s
14:59:54 [DETECT] inference took 0.22s
14:59:54 [DETECT] inference took 0.25s
14:59:55 [DETECT] inference took 0.22s
14:59:55 [DETECT] inference took 0.25s
14:59:56 [DETECT] inference took 0.20s
14:59:56 [DETECT] inference took 0.26s
14:59:57 [DETECT] inference took 0.20s
14:59:57 [DETECT] inference took 0.27s
14:59:58 [DETECT] inference took 0.22s
14:59:58 [DETECT] inference took 0.25s
14:59:59 [DETECT] inference took 0.23s
14:59:59 [DETECT] inference took 0.24s
15:00:00 [DETECT] inference took 0.33s
15:00:01 [DETECT] inference took 0.28s
15:00:02 [DETECT] inference took 0.33s
15:00:03 [DETECT] inference took 0.36s
15:00:03 [DETECT] inference took 0.31s
15:00:04 [DETECT] inference took 0.33s
15:00:05 [DETECT] inference took 0.20s
15:00:06 [DETECT] inference took 0.22s
15:00:07 [DETECT] inference took 0.20s
15:00:08 [DETECT] inference took 0.20s
15:00:09 [DETECT] inference took 0.22s
15:00:09 [DETECT] inference took 0.24s
15:00:10 [DETECT] inference took 0.22s
15:00:11 [DETECT] inference took 0.25s
15:00:11 [DETECT] inference took 0.20s
15:00:11 [DETECT] inference took 0.25s
15:00:12 [DETECT] inference took 0.22s
15:00:12 [DETECT] inference took 0.25s
15:00:13 [DETECT] inference took 0.22s
15:00:14 [DETECT] inference took 0.20s
15:00:14 [DETECT] inference took 0.25s
15:00:15 [DETECT] inference took 0.22s
15:00:15 [DETECT] inference took 0.25s
15:00:16 [DETECT] inference took 0.20s
15:00:16 [DETECT] inference took 0.26s
15:00:17 [DETECT] inference took 0.20s
15:00:17 [DETECT] inference took 0.24s
15:00:18 [DETECT] inference took 0.20s
15:00:18 [DETECT] inference took 0.25s
15:00:19 [DETECT] inference took 0.22s
15:00:19 [DETECT] inference took 0.25s
15:00:20 [DETECT] inference took 0.20s
15:00:20 [DETECT] inference took 0.25s
15:00:21 [DETECT] inference took 0.20s
15:00:21 [DETECT] inference took 0.25s
15:00:22 [DETECT] inference took 0.36s
15:00:23 [DETECT] inference took 0.34s
15:00:24 [DETECT] inference took 0.34s
15:00:25 [DETECT] inference took 0.34s
15:00:26 [DETECT] inference took 0.33s
15:00:27 [DETECT] inference took 0.34s
15:00:28 [DETECT] inference took 0.33s
15:00:29 [DETECT] inference took 0.34s
15:00:30 [DETECT] inference took 0.31s
15:00:31 [DETECT] inference took 0.36s
15:00:32 [DETECT] inference took 0.34s
15:00:33 [DETECT] inference took 0.36s
15:00:34 [DETECT] inference took 0.36s
15:00:35 [DETECT] inference took 0.36s
15:00:36 [DETECT] inference took 0.36s
15:00:37 [DETECT] inference took 0.34s
15:00:38 [DETECT] inference took 0.33s
15:00:39 [DETECT] inference took 0.36s
15:00:40 [DETECT] inference took 0.31s
15:00:41 [DETECT] inference took 0.34s
15:00:42 [DETECT] inference took 0.36s
15:00:43 [DETECT] inference took 0.38s
15:00:44 [DETECT] inference took 0.36s
15:00:45 [DETECT] inference took 0.34s
15:00:46 [DETECT] inference took 0.34s
15:00:47 [DETECT] inference took 0.22s
15:00:48 [DETECT] inference took 0.22s
15:00:49 [DETECT] inference took 0.20s
15:00:50 [DETECT] inference took 0.22s
15:00:51 [DETECT] inference took 0.20s
15:00:52 [DETECT] inference took 0.22s
15:00:53 [DETECT] inference took 0.36s
15:00:54 [DETECT] inference took 0.34s
15:00:55 [DETECT] inference took 0.34s
15:00:56 [DETECT] inference took 0.34s
15:00:57 [DETECT] inference took 0.34s
15:00:58 [DETECT] inference took 0.33s
15:00:59 [DETECT] inference took 0.34s
15:01:00 [DETECT] inference took 0.22s
15:01:01 [DETECT] inference took 0.20s
15:01:02 [DETECT] inference took 0.20s
15:01:03 [DETECT] inference took 0.22s
15:01:04 [DETECT] inference took 0.20s
15:01:05 [DETECT] inference took 0.22s
15:01:06 [DETECT] inference took 0.22s
15:01:07 [DETECT] inference took 0.33s
15:01:08 [DETECT] inference took 0.34s
15:01:09 [DETECT] inference took 0.31s
15:01:10 [DETECT] inference took 0.33s
15:01:11 [DETECT] inference took 0.34s
15:01:12 [DETECT] inference took 0.34s
15:01:13 [DETECT] inference took 0.34s
15:01:14 [DETECT] inference took 0.36s
15:01:15 [DETECT] inference took 0.33s
15:01:16 [DETECT] inference took 0.34s
15:01:17 [DETECT] inference took 0.33s
15:01:18 [DETECT] inference took 0.36s
15:01:19 [DETECT] inference took 0.34s
15:01:20 [DETECT] inference took 0.36s
15:01:21 [DETECT] inference took 0.36s
15:01:22 [DETECT] inference took 0.33s
15:01:23 [DETECT] inference took 0.34s
15:01:24 [DETECT] inference took 0.31s
15:01:25 [DETECT] inference took 0.34s
15:01:26 [DETECT] inference took 0.34s
15:01:28 [DETECT] inference took 0.47s
15:01:28 [DETECT] inference took 0.36s
15:01:29 [DETECT] inference took 0.38s
15:01:30 [DETECT] inference took 0.39s
15:01:30 [DETECT] inference took 0.36s
15:01:31 [DETECT] inference took 0.31s
15:01:32 [DETECT] inference took 0.22s
15:01:33 [DETECT] inference took 0.20s
15:01:34 [DETECT] inference took 0.20s
15:01:35 [DETECT] inference took 0.22s
15:01:36 [DETECT] inference took 0.20s
15:01:37 [DETECT] inference took 0.34s
15:01:38 [DETECT] inference took 0.36s
15:01:39 [DETECT] inference took 0.34s
15:01:40 [DETECT] inference took 0.34s
15:01:41 [DETECT] inference took 0.38s
15:01:42 [DETECT] inference took 0.36s
15:01:43 [DETECT] inference took 0.38s
15:01:44 [DETECT] inference took 0.38s
15:01:45 [DETECT] inference took 0.33s
15:01:46 [DETECT] inference took 0.38s
15:01:47 [DETECT] inference took 0.38s
15:01:48 [DETECT] inference took 0.34s
15:01:50 [DETECT] inference took 0.42s
15:01:50 [DETECT] inference took 0.39s
15:01:51 [DETECT] inference took 0.38s
15:01:52 [DETECT] inference took 0.22s
15:01:53 [DETECT] inference took 0.25s
15:01:53 [DETECT] rejected drone candidate (confidence=0.41) -- overlaps a confidently-classified non-drone object
15:01:53 [DETECT] rejected drone candidate (confidence=0.29) -- same region was rejected moments ago (memory)
15:01:53 [DETECT] inference took 0.20s
15:01:54 [DETECT] inference took 0.23s
15:01:54 [DETECT] rejected drone candidate (confidence=0.46) -- overlaps a confidently-classified non-drone object
15:01:54 [DETECT] rejected drone candidate (confidence=0.37) -- same region was rejected moments ago (memory)
15:01:54 [DETECT] inference took 0.20s
15:01:55 [DETECT] inference took 0.25s
15:01:55 [DETECT] rejected drone candidate (confidence=0.45) -- overlaps a confidently-classified non-drone object
15:01:55 [DETECT] rejected drone candidate (confidence=0.36) -- same region was rejected moments ago (memory)
15:01:55 [DETECT] inference took 0.22s
15:01:56 [DETECT] inference took 0.25s
15:01:56 [DETECT] rejected drone candidate (confidence=0.43) -- overlaps a confidently-classified non-drone object
15:01:56 [DETECT] rejected drone candidate (confidence=0.37) -- same region was rejected moments ago (memory)
15:01:56 [DETECT] inference took 0.20s
15:01:57 [DETECT] inference took 0.23s
15:01:57 [DETECT] rejected drone candidate (confidence=0.46) -- overlaps a confidently-classified non-drone object
15:01:57 [DETECT] inference took 0.22s
15:01:58 [DETECT] inference took 0.23s
15:01:58 [DETECT] rejected drone candidate (confidence=0.35) -- same region was rejected moments ago (memory)
15:01:58 [DETECT] inference took 0.20s
15:01:59 [DETECT] inference took 0.25s
15:01:59 [DETECT] rejected drone candidate (confidence=0.26) -- overlaps a confidently-classified non-drone object
15:01:59 [DETECT] inference took 0.22s
15:02:00 [DETECT] inference took 0.22s
15:02:01 [DETECT] inference took 0.24s
15:02:01 [DETECT] inference took 0.22s
15:02:02 [DETECT] inference took 0.25s
15:02:02 [DETECT] inference took 0.22s
15:02:03 [DETECT] inference took 0.24s
15:02:03 [DETECT] inference took 0.24s
15:02:04 [DETECT] inference took 0.25s
15:02:04 [DETECT] inference took 0.22s
15:02:05 [DETECT] inference took 0.25s
15:02:05 [DETECT] inference took 0.22s
15:02:06 [DETECT] inference took 0.24s
15:02:06 [DETECT] inference took 0.22s
15:02:07 [DETECT] inference took 0.24s
15:02:07 [DETECT] inference took 0.22s
15:02:08 [DETECT] inference took 0.25s
15:02:08 [DETECT] inference took 0.30s
15:02:09 [DETECT] inference took 0.34s
15:02:09 [DETECT] inference took 0.33s
15:02:10 [DETECT] inference took 0.33s
15:02:11 [DETECT] inference took 0.34s
15:02:11 [DETECT] inference took 0.31s
15:02:12 [DETECT] inference took 0.34s
15:02:12 [DETECT] inference took 0.34s
15:02:13 [DETECT] inference took 0.41s
15:02:13 [DETECT] inference took 0.27s
15:02:14 [DETECT] inference took 0.24s
15:02:15 [DETECT] inference took 0.36s
15:02:16 [DETECT] inference took 0.34s
15:02:17 [DETECT] inference took 0.36s
15:02:18 [DETECT] inference took 0.33s
15:02:19 [DETECT] inference took 0.36s
15:02:20 [DETECT] inference took 0.34s
15:02:21 [DETECT] inference took 0.33s
15:02:22 [DETECT] inference took 0.36s
15:02:23 [DETECT] inference took 0.33s
15:02:24 [DETECT] inference took 0.36s
15:02:25 [DETECT] inference took 0.33s
15:02:26 [DETECT] inference took 0.33s
15:02:27 [DETECT] inference took 0.33s
15:02:28 [DETECT] inference took 0.38s
15:02:29 [DETECT] inference took 0.34s
15:02:30 [DETECT] inference took 0.36s
15:02:31 [DETECT] inference took 0.34s
15:02:32 [DETECT] inference took 0.34s
15:02:33 [DETECT] inference took 0.36s
15:02:34 [DETECT] inference took 0.38s
15:02:35 [DETECT] inference took 0.34s
15:02:37 [DETECT] inference took 0.38s
15:02:37 [DETECT] inference took 0.30s
15:02:38 [DETECT] inference took 0.30s
15:02:39 [DETECT] inference took 0.30s
15:02:40 [DETECT] inference took 0.31s
15:02:41 [DETECT] inference took 0.31s
15:02:42 [DETECT] inference took 0.22s
15:02:43 [DETECT] inference took 0.22s
15:02:44 [DETECT] inference took 0.22s
15:02:45 [DETECT] inference took 0.23s
15:02:46 [DETECT] inference took 0.22s
15:02:47 [DETECT] inference took 0.22s
15:02:48 [DETECT] inference took 0.28s
15:02:49 [DETECT] inference took 0.31s
15:02:50 [DETECT] inference took 0.30s
15:02:51 [DETECT] inference took 0.28s
15:02:52 [DETECT] inference took 0.28s
15:02:53 [DETECT] inference took 0.20s
15:02:54 [DETECT] inference took 0.22s
15:02:55 [DETECT] inference took 0.22s
15:02:56 [DETECT] inference took 0.22s
15:02:57 [DETECT] inference took 0.20s
15:02:58 [DETECT] inference took 0.23s
15:02:59 [DETECT] inference took 0.22s
15:03:00 [DETECT] inference took 0.23s
15:03:01 [DETECT] inference took 0.22s
15:03:02 [DETECT] inference took 0.22s
15:03:03 [DETECT] inference took 0.23s
15:03:03 [DETECT] inference took 0.22s
15:03:04 [DETECT] inference took 0.23s
15:03:05 [DETECT] inference took 0.20s
15:03:06 [DETECT] inference took 0.22s
15:03:07 [DETECT] inference took 0.22s
15:03:08 [DETECT] inference took 0.22s
15:03:09 [DETECT] inference took 0.22s
15:03:10 [DETECT] inference took 0.20s
15:03:11 [DETECT] inference took 0.22s
15:03:12 [DETECT] inference took 0.22s
15:03:13 [DETECT] inference took 0.20s
15:03:14 [DETECT] inference took 0.22s
15:03:15 [DETECT] inference took 0.22s
15:03:16 [DETECT] inference took 0.22s
15:03:17 [DETECT] inference took 0.22s
15:03:18 [DETECT] inference took 0.22s
15:03:19 [DETECT] inference took 0.22s
15:03:20 [DETECT] inference took 0.23s
15:03:21 [DETECT] inference took 0.22s
15:03:22 [DETECT] inference took 0.22s
15:03:23 [DETECT] inference took 0.22s
15:03:24 [DETECT] inference took 0.22s
15:03:25 [DETECT] inference took 0.20s
15:03:26 [DETECT] inference took 0.23s
15:03:27 [DETECT] inference took 0.22s
15:03:28 [DETECT] inference took 0.22s
15:03:29 [DETECT] inference took 0.20s
15:03:30 [DETECT] inference took 0.22s
15:03:31 [DETECT] inference took 0.22s
15:03:32 [DETECT] inference took 0.20s
15:03:33 [DETECT] inference took 0.22s
15:03:34 [DETECT] inference took 0.22s
15:03:35 [DETECT] inference took 0.22s
15:03:36 [DETECT] inference took 0.22s
15:03:37 [DETECT] inference took 0.22s
15:03:38 [DETECT] inference took 0.22s
15:03:39 [DETECT] inference took 0.22s
15:03:40 [DETECT] inference took 0.22s
15:03:41 [DETECT] inference took 0.20s
15:03:42 [DETECT] inference took 0.22s
15:03:43 [DETECT] inference took 0.22s
15:03:44 [DETECT] inference took 0.22s
15:03:45 [DETECT] inference took 0.20s
15:03:46 [DETECT] inference took 0.22s
15:03:47 [DETECT] inference took 0.22s
15:03:48 [DETECT] inference took 0.20s
15:03:49 [DETECT] inference took 0.24s
15:03:50 [DETECT] inference took 0.22s
15:03:51 [DETECT] inference took 0.22s
15:03:52 [DETECT] inference took 0.20s
15:03:53 [DETECT] inference took 0.22s
15:03:54 [DETECT] inference took 0.22s
15:03:55 [DETECT] inference took 0.22s
15:03:56 [DETECT] inference took 0.22s
15:03:57 [DETECT] inference took 0.22s
15:03:58 [DETECT] inference took 0.22s
15:03:59 [DETECT] inference took 0.22s
15:04:00 [DETECT] inference took 0.20s
15:04:01 [DETECT] inference took 0.22s
15:04:02 [DETECT] inference took 0.22s
15:04:03 [DETECT] inference took 0.24s
15:04:04 [DETECT] inference took 0.24s
15:04:05 [DETECT] inference took 0.22s
15:04:06 [DETECT] inference took 0.22s
15:04:07 [DETECT] inference took 0.22s
15:04:08 [DETECT] inference took 0.22s
15:04:09 [DETECT] inference took 0.22s
15:04:10 [DETECT] inference took 0.22s
15:04:11 [DETECT] inference took 0.22s
15:04:12 [DETECT] inference took 0.22s
15:04:13 [DETECT] inference took 0.22s
15:04:14 [DETECT] inference took 0.22s
15:04:15 [DETECT] inference took 0.20s
15:04:16 [DETECT] inference took 0.22s
15:04:17 [DETECT] inference took 0.22s
15:04:18 [DETECT] inference took 0.20s
15:04:19 [DETECT] inference took 0.22s
15:04:20 [DETECT] inference took 0.22s
15:04:21 [DETECT] inference took 0.20s
15:04:22 [DETECT] inference took 0.22s
15:04:23 [DETECT] inference took 0.20s
15:04:24 [DETECT] inference took 0.22s
15:04:25 [DETECT] inference took 0.22s
15:04:26 [DETECT] inference took 0.22s
15:04:27 [DETECT] inference took 0.22s
15:04:28 [DETECT] inference took 0.22s
15:04:29 [DETECT] inference took 0.22s
15:04:30 [DETECT] inference took 0.20s
15:04:31 [DETECT] inference took 0.24s
15:04:32 [DETECT] inference took 0.24s
15:04:33 [DETECT] inference took 0.20s
15:04:34 [DETECT] inference took 0.24s
15:04:35 [DETECT] inference took 0.22s
15:04:36 [DETECT] inference took 0.22s
15:04:37 [DETECT] inference took 0.20s
15:04:38 [DETECT] inference took 0.22s
15:04:39 [DETECT] inference took 0.22s
15:04:40 [DETECT] inference took 0.22s
15:04:41 [DETECT] inference took 0.20s
15:04:42 [DETECT] inference took 0.22s
15:04:43 [DETECT] inference took 0.22s
15:04:44 [DETECT] inference took 0.24s
15:04:45 [DETECT] inference took 0.22s
15:04:46 [DETECT] inference took 0.22s
15:04:47 [DETECT] inference took 0.22s
15:04:48 [DETECT] inference took 0.20s
15:04:49 [DETECT] inference took 0.22s
15:04:50 [DETECT] inference took 0.22s
15:04:52 [DETECT] inference took 0.27s
15:04:52 [DETECT] inference took 0.22s
15:04:54 [DETECT] inference took 0.28s
15:04:55 [DETECT] inference took 0.30s
15:04:56 [DETECT] inference took 0.31s
15:04:57 [DETECT] inference took 0.30s
15:04:58 [DETECT] inference took 0.31s
15:04:59 [DETECT] inference took 0.28s
15:05:00 [DETECT] inference took 0.31s
15:05:01 [DETECT] inference took 0.31s
15:05:02 [DETECT] inference took 0.31s
15:05:03 [DETECT] inference took 0.30s
15:05:04 [DETECT] inference took 0.30s
15:05:05 [DETECT] inference took 0.31s
15:05:06 [DETECT] inference took 0.30s
15:05:07 [DETECT] inference took 0.30s
15:05:08 [DETECT] inference took 0.31s
15:05:09 [DETECT] inference took 0.30s
15:05:10 [DETECT] inference took 0.27s
15:05:11 [DETECT] inference took 0.31s
15:05:12 [DETECT] inference took 0.30s
15:05:13 [DETECT] inference took 0.34s
15:05:14 [DETECT] inference took 0.31s
15:05:15 [DETECT] inference took 0.31s
15:05:16 [DETECT] inference took 0.31s
15:05:17 [DETECT] inference took 0.31s
15:05:17 [DETECT] inference took 0.22s
