11:00:29 [SESSION] logging to C:\Users\user\Documents\avigilon-ptz-dashboard\backend\logs\session-20260714-110029-7096.log
11:14:47 [DETECT] inference took 0.33s
11:14:48 [AUTONOMY] waypoint 1 reached after 1.2s (arrived=True)
11:14:48 [DETECT] inference took 0.34s
11:14:49 [DETECT] inference took 0.31s
11:14:49 [AUTONOMY] scan -> waypoint 2 pan=0.28 tilt=0.11 speed=0.60
11:14:50 [AUTONOMY] waypoint 2 reached after 0.8s (arrived=True)
11:14:50 [DETECT] inference took 0.41s
11:14:51 [DETECT] inference took 0.38s
11:14:51 [AUTONOMY] scan -> waypoint 3 pan=-0.32 tilt=0.11 speed=0.60
11:14:52 [DETECT] inference took 0.41s
11:14:52 [AUTONOMY] waypoint 3 reached after 1.2s (arrived=True)
11:14:53 [DETECT] inference took 0.36s
11:14:53 [DETECT] inference took 0.38s
11:14:53 [AUTONOMY] investigating (candidate confidence=0.42)
11:14:54 [DETECT] inference took 0.34s
11:14:54 [DETECT] inference took 0.39s
11:14:54 [AUTONOMY] investigate zoom out (attempt 1/4, confidence=0.28, box_ratio=0.392)
11:14:55 [DETECT] inference took 0.38s
11:14:56 [DETECT] inference took 0.39s
11:14:56 [AUTONOMY] investigation ended (candidate vanished) after 2.6s, zoom_attempts=1
11:14:56 [AUTONOMY] scan -> waypoint 4 pan=-0.32 tilt=0.23 speed=0.60
11:14:57 [AUTONOMY] waypoint 4 reached after 0.8s (arrived=True)
11:14:57 [DETECT] inference took 0.34s
11:14:57 [DETECT] inference took 0.39s
11:14:57 [AUTONOMY] investigating (candidate confidence=0.35)
11:14:58 [DETECT] inference took 0.34s
11:14:58 [AUTONOMY] investigation ended (candidate vanished) after 0.6s, zoom_attempts=0
11:14:58 [AUTONOMY] scan -> waypoint 5 pan=0.28 tilt=0.23 speed=0.60
11:14:59 [DETECT] inference took 0.42s
11:14:59 [AUTONOMY] waypoint 5 reached after 1.2s (arrived=True)
11:15:00 [DETECT] inference took 0.34s
11:15:01 [AUTONOMY] scan -> waypoint 0 pan=-0.32 tilt=-0.01 speed=0.60
11:15:01 [DETECT] inference took 0.31s
11:15:02 [AUTONOMY] waypoint 0 reached after 1.2s (arrived=True)
11:15:02 [DETECT] inference took 0.36s
11:15:03 [DETECT] inference took 0.31s
11:15:03 [AUTONOMY] scan -> waypoint 1 pan=0.28 tilt=-0.01 speed=0.60
11:15:04 [DETECT] inference took 0.39s
11:15:04 [AUTONOMY] waypoint 1 reached after 1.3s (arrived=True)
11:15:05 [DETECT] inference took 0.34s
11:15:06 [AUTONOMY] scan -> waypoint 2 pan=0.28 tilt=0.11 speed=0.60
11:15:06 [DETECT] inference took 0.33s
11:15:06 [AUTONOMY] waypoint 2 reached after 0.8s (arrived=True)
11:15:07 [DETECT] inference took 0.39s
11:15:07 [DETECT] inference took 0.45s
11:15:07 [AUTONOMY] investigating (candidate confidence=0.27)
11:15:08 [DETECT] inference took 0.34s
11:15:09 [DETECT] inference took 0.33s
11:15:09 [AUTONOMY] investigation ended (candidate vanished) after 1.5s, zoom_attempts=0
11:15:09 [AUTONOMY] scan -> waypoint 3 pan=-0.32 tilt=0.11 speed=0.20
11:15:10 [DETECT] inference took 0.50s
11:15:11 [DETECT] inference took 0.38s
11:15:11 [AUTONOMY] waypoint 3 reached after 2.1s (arrived=True)
11:15:12 [DETECT] inference took 0.36s
11:15:12 [AUTONOMY] scan -> waypoint 4 pan=-0.32 tilt=0.23 speed=0.60
11:15:12 [DETECT] inference took 0.39s
11:15:12 [AUTONOMY] investigating (candidate confidence=0.62)
11:15:13 [DETECT] inference took 0.36s
11:15:13 [DETECT] inference took 0.44s
11:15:13 [AUTONOMY] investigate zoom out (attempt 1/4, confidence=0.49, box_ratio=0.395)
11:15:14 [DETECT] inference took 0.33s
11:15:14 [DETECT] inference took 0.36s
11:15:15 [DETECT] inference took 0.31s
11:15:15 [AUTONOMY] investigation ended (candidate vanished) after 2.6s, zoom_attempts=1
11:15:15 [AUTONOMY] scan -> waypoint 4 pan=-0.32 tilt=0.23 speed=0.60
11:15:16 [AUTONOMY] waypoint 4 reached after 0.8s (arrived=True)
11:15:16 [DETECT] inference took 0.44s
11:15:17 [DETECT] inference took 0.31s
11:15:17 [AUTONOMY] scan -> waypoint 3 pan=-0.32 tilt=0.11 speed=0.60
11:15:18 [AUTONOMY] waypoint 3 reached after 0.8s (arrived=True)
11:15:18 [DETECT] inference took 0.44s
11:15:19 [DETECT] inference took 0.33s
11:15:19 [AUTONOMY] scan -> waypoint 4 pan=-0.32 tilt=0.23 speed=0.60
11:15:19 [DETECT] inference took 0.38s
11:15:19 [AUTONOMY] investigating (candidate confidence=0.31)
11:15:20 [DETECT] inference took 0.41s
11:15:20 [DETECT] inference took 0.39s
11:15:20 [AUTONOMY] investigate zoom out (attempt 1/4, confidence=0.50, box_ratio=0.363)
11:15:21 [DETECT] inference took 0.30s
11:15:21 [DETECT] inference took 0.34s
11:15:22 [DETECT] inference took 0.31s
11:15:22 [DETECT] inference took 0.34s
11:15:22 [AUTONOMY] investigate zoom out (attempt 2/4, confidence=0.42, box_ratio=0.518)
11:15:23 [DETECT] inference took 0.30s
11:15:23 [DETECT] inference took 0.34s
11:15:24 [DETECT] inference took 0.31s
11:15:24 [DETECT] inference took 0.36s
11:15:24 [AUTONOMY] investigate zoom out (attempt 3/4, confidence=0.33, box_ratio=0.605)
11:15:25 [DETECT] inference took 0.31s
11:15:25 [DETECT] inference took 0.36s
11:15:26 [DETECT] inference took 0.34s
11:15:26 [DETECT] inference took 0.36s
11:15:26 [AUTONOMY] investigate zoom out (attempt 4/4, confidence=0.36, box_ratio=0.368)
11:15:27 [DETECT] inference took 0.30s
11:15:27 [DETECT] inference took 0.38s
11:15:28 [DETECT] inference took 0.38s
11:15:28 [DETECT] inference took 0.38s
11:15:28 [AUTONOMY] investigation ended (attempt budget exhausted) after 9.1s, zoom_attempts=4
11:15:28 [AUTONOMY] investigating (candidate confidence=0.57)
11:15:29 [DETECT] inference took 0.34s
11:15:29 [DETECT] inference took 0.41s
11:15:30 [DETECT] inference took 0.30s
11:15:30 [DETECT] inference took 0.34s
11:15:30 [AUTONOMY] investigate zoom out (attempt 1/4, confidence=0.46, box_ratio=0.455)
11:15:31 [DETECT] inference took 0.31s
11:15:31 [DETECT] inference took 0.34s
11:15:32 [DETECT] inference took 0.30s
11:15:32 [DETECT] inference took 0.34s
11:15:32 [AUTONOMY] investigate zoom out (attempt 2/4, confidence=0.46, box_ratio=0.468)
11:15:33 [DETECT] inference took 0.31s
11:15:33 [DETECT] inference took 0.34s
11:15:34 [DETECT] inference took 0.33s
11:15:34 [DETECT] inference took 0.36s
11:15:34 [AUTONOMY] investigate zoom out (attempt 3/4, confidence=0.46, box_ratio=0.464)
11:15:35 [DETECT] inference took 0.33s
11:15:35 [DETECT] inference took 0.34s
11:15:36 [DETECT] inference took 0.30s
11:15:36 [DETECT] inference took 0.36s
11:15:36 [AUTONOMY] investigate zoom out (attempt 4/4, confidence=0.66, box_ratio=0.457)
11:15:37 [DETECT] inference took 0.34s
11:15:37 [DETECT] inference took 0.33s
11:15:38 [DETECT] inference took 0.36s
11:15:38 [DETECT] inference took 0.36s
11:15:38 [AUTONOMY] investigation ended (attempt budget exhausted) after 9.9s, zoom_attempts=4
11:15:38 [AUTONOMY] investigating (candidate confidence=0.55)
11:15:39 [DETECT] inference took 0.33s
11:15:39 [DETECT] inference took 0.33s
11:15:39 [AUTONOMY] investigate zoom out (attempt 1/4, confidence=0.56, box_ratio=0.449)
11:15:40 [DETECT] inference took 0.31s
11:15:40 [DETECT] inference took 0.34s
11:15:41 [DETECT] inference took 0.30s
11:15:41 [DETECT] inference took 0.34s
11:15:41 [AUTONOMY] investigate zoom out (attempt 2/4, confidence=0.67, box_ratio=0.444)
11:15:42 [DETECT] inference took 0.31s
11:15:42 [DETECT] inference took 0.34s
11:15:43 [DETECT] inference took 0.30s
11:15:43 [DETECT] inference took 0.33s
11:15:43 [AUTONOMY] investigate zoom out (attempt 3/4, confidence=0.52, box_ratio=0.445)
11:15:44 [DETECT] inference took 0.31s
11:15:44 [DETECT] inference took 0.36s
11:15:45 [DETECT] inference took 0.31s
11:15:45 [DETECT] inference took 0.34s
11:15:45 [AUTONOMY] investigate zoom out (attempt 4/4, confidence=0.49, box_ratio=0.457)
11:15:46 [DETECT] inference took 0.33s
11:15:46 [DETECT] inference took 0.36s
11:15:47 [DETECT] inference took 0.34s
11:15:47 [DETECT] inference took 0.34s
11:15:47 [AUTONOMY] investigation ended (attempt budget exhausted) after 8.9s, zoom_attempts=4
11:15:47 [AUTONOMY] investigating (candidate confidence=0.68)
11:15:48 [DETECT] inference took 0.34s
11:15:48 [DETECT] inference took 0.34s
11:15:48 [AUTONOMY] investigate zoom out (attempt 1/4, confidence=0.52, box_ratio=0.466)
11:15:49 [DETECT] inference took 0.31s
11:15:49 [DETECT] inference took 0.33s
11:15:50 [DETECT] inference took 0.34s
11:15:50 [DETECT] inference took 0.38s
11:15:50 [AUTONOMY] investigate zoom out (attempt 2/4, confidence=0.57, box_ratio=0.477)
11:15:51 [DETECT] inference took 0.31s
11:15:51 [DETECT] inference took 0.36s
11:15:52 [DETECT] inference took 0.31s
11:15:52 [DETECT] inference took 0.36s
11:15:52 [AUTONOMY] investigate zoom out (attempt 3/4, confidence=0.69, box_ratio=0.522)
11:15:53 [DETECT] inference took 0.31s
11:15:53 [DETECT] inference took 0.34s
11:15:54 [DETECT] inference took 0.31s
11:15:54 [DETECT] inference took 0.36s
11:15:54 [AUTONOMY] investigate zoom out (attempt 4/4, confidence=0.53, box_ratio=0.507)
11:15:55 [DETECT] inference took 0.34s
11:15:55 [DETECT] inference took 0.36s
11:15:56 [DETECT] inference took 0.36s
11:15:56 [DETECT] inference took 0.44s
11:15:56 [AUTONOMY] investigation ended (attempt budget exhausted) after 9.1s, zoom_attempts=4
11:15:56 [AUTONOMY] investigating (candidate confidence=0.69)
11:15:57 [DETECT] inference took 0.33s
11:15:57 [DETECT] inference took 0.36s
11:15:58 [DETECT] inference took 0.33s
11:15:58 [DETECT] inference took 0.36s
11:15:59 [DETECT] inference took 0.34s
11:16:00 [DETECT] inference took 0.33s
11:16:00 [TRACK] box=(470, 418, 1621, 1040) confidence=0.46 gap_since_previous=1.64s
11:16:00 [TRACK] offset_x=0.09 offset_y=0.35 box_ratio=0.345 (target=0.08) -> pan=0.00 tilt=-0.30 zoom=-0.20
11:16:01 [DETECT] inference took 0.39s
11:16:01 [TRACK] box=(463, 362, 1915, 1063) confidence=0.46 gap_since_previous=1.05s
11:16:01 [TRACK] offset_x=0.24 offset_y=0.32 box_ratio=0.491 (target=0.08) -> pan=0.24 tilt=-0.30 zoom=-0.20
11:16:02 [DETECT] inference took 0.39s
11:16:03 [DETECT] inference took 0.33s
11:16:03 [TRACK] box=(1026, 400, 1321, 575) confidence=0.54 gap_since_previous=1.94s
11:16:03 [TRACK] offset_x=0.22 offset_y=-0.10 box_ratio=0.025 (target=0.08) -> pan=0.22 tilt=0.00 zoom=0.20
11:16:04 [DETECT] inference took 0.36s
11:16:05 [DETECT] inference took 0.34s
11:16:06 [DETECT] inference took 0.31s
11:16:06 [TRACK] target lost -- no qualifying detection for 3.03s (timeout=3.0s)
11:16:06 [AUTONOMY] scan -> waypoint 4 pan=-0.32 tilt=0.23 speed=0.20
11:16:07 [AUTONOMY] waypoint 4 reached after 0.8s (arrived=True)
11:16:07 [DETECT] inference took 0.42s
11:16:07 [DETECT] inference took 0.38s
11:16:07 [DETECT] rejected drone candidate (confidence=0.25) -- overlaps a confidently-classified stationary object
11:16:07 [AUTONOMY] investigating (candidate confidence=0.46)
11:16:08 [DETECT] inference took 0.34s
11:16:09 [DETECT] inference took 0.39s
11:16:10 [DETECT] inference took 0.36s
11:16:11 [DETECT] inference took 0.77s
11:16:12 [DETECT] inference took 0.34s
11:16:13 [DETECT] inference took 0.30s
11:16:14 [DETECT] inference took 0.22s
11:16:15 [DETECT] inference took 0.22s
11:16:16 [DETECT] inference took 0.22s
11:16:17 [DETECT] inference took 0.22s
11:16:18 [DETECT] inference took 0.22s
11:16:19 [DETECT] inference took 0.22s
11:16:20 [DETECT] inference took 0.36s
11:16:21 [DETECT] inference took 0.28s
11:16:22 [DETECT] inference took 0.45s
11:16:23 [DETECT] inference took 0.28s
11:16:24 [DETECT] inference took 0.31s
11:16:25 [DETECT] inference took 0.42s
11:16:26 [DETECT] inference took 0.58s
11:16:27 [DETECT] inference took 0.34s
11:16:28 [DETECT] inference took 0.41s
11:16:29 [DETECT] inference took 0.31s
11:16:30 [DETECT] inference took 0.33s
11:16:31 [DETECT] inference took 0.38s
11:16:32 [DETECT] inference took 0.33s
11:16:33 [DETECT] inference took 0.44s
11:16:34 [DETECT] inference took 0.34s
11:16:35 [DETECT] inference took 0.39s
11:16:36 [DETECT] inference took 0.31s
11:16:37 [DETECT] inference took 0.31s
11:16:38 [DETECT] inference took 0.28s
11:16:39 [DETECT] inference took 0.34s
11:16:40 [DETECT] inference took 0.56s
11:16:41 [DETECT] inference took 0.33s
11:16:41 [DETECT] inference took 0.39s
11:16:42 [DETECT] inference took 0.34s
11:16:43 [DETECT] inference took 0.30s
11:16:43 [DETECT] inference took 0.36s
11:16:44 [DETECT] inference took 0.30s
11:16:45 [DETECT] inference took 0.33s
11:16:46 [DETECT] inference took 0.31s
11:16:47 [DETECT] inference took 0.30s
11:16:48 [DETECT] inference took 0.34s
11:16:48 [DETECT] inference took 0.39s
11:16:49 [DETECT] inference took 0.38s
11:16:50 [DETECT] inference took 0.33s
11:16:51 [DETECT] inference took 0.30s
11:16:52 [DETECT] inference took 0.33s
11:16:53 [DETECT] inference took 0.30s
11:16:53 [DETECT] inference took 0.34s
11:16:54 [DETECT] inference took 0.31s
11:16:55 [DETECT] inference took 0.31s
11:16:56 [DETECT] inference took 0.42s
11:16:57 [DETECT] inference took 0.33s
11:16:58 [DETECT] inference took 0.33s
11:16:59 [DETECT] inference took 0.30s
11:17:00 [DETECT] inference took 0.30s
11:17:01 [DETECT] inference took 0.52s
11:17:02 [DETECT] inference took 0.22s
11:17:03 [DETECT] inference took 0.22s
11:17:04 [DETECT] inference took 0.20s
11:17:05 [DETECT] inference took 0.20s
11:17:06 [DETECT] inference took 0.22s
11:17:07 [DETECT] inference took 0.24s
11:17:08 [DETECT] inference took 0.25s
11:17:09 [DETECT] inference took 0.27s
11:17:10 [DETECT] inference took 0.24s
11:17:11 [DETECT] inference took 0.24s
11:17:12 [DETECT] inference took 0.22s
11:17:13 [DETECT] inference took 0.30s
11:17:14 [DETECT] inference took 0.30s
11:17:15 [DETECT] inference took 0.30s
11:17:16 [DETECT] inference took 0.31s
11:17:17 [DETECT] inference took 0.31s
11:17:18 [DETECT] inference took 0.30s
11:17:19 [DETECT] inference took 0.30s
11:17:20 [DETECT] inference took 0.30s
11:17:21 [DETECT] inference took 0.31s
11:17:22 [DETECT] inference took 0.42s
11:17:23 [DETECT] inference took 0.22s
11:17:24 [DETECT] inference took 0.23s
11:17:25 [DETECT] inference took 0.30s
11:17:26 [DETECT] inference took 0.30s
11:17:27 [DETECT] inference took 0.50s
11:17:28 [DETECT] inference took 0.31s
11:17:29 [DETECT] inference took 0.33s
11:17:30 [DETECT] inference took 0.31s
11:17:31 [DETECT] inference took 0.31s
11:17:32 [DETECT] inference took 0.33s
11:17:33 [DETECT] inference took 0.31s
11:17:34 [DETECT] inference took 0.30s
11:17:35 [DETECT] inference took 0.20s
11:17:36 [DETECT] inference took 0.22s
11:17:37 [DETECT] inference took 0.22s
11:17:38 [DETECT] inference took 0.22s
11:17:39 [DETECT] inference took 0.20s
11:17:39 [DETECT] inference took 0.24s
11:17:40 [DETECT] inference took 0.22s
11:17:41 [DETECT] inference took 0.28s
11:17:42 [DETECT] inference took 0.30s
11:17:43 [DETECT] inference took 0.28s
11:17:44 [DETECT] inference took 0.28s
11:17:45 [DETECT] inference took 0.27s
11:17:46 [DETECT] inference took 0.27s
11:17:47 [DETECT] inference took 0.28s
11:17:48 [DETECT] inference took 0.47s
11:17:49 [DETECT] inference took 0.27s
11:17:50 [DETECT] inference took 0.27s
11:17:51 [DETECT] inference took 0.27s
11:17:52 [DETECT] inference took 0.20s
11:17:53 [DETECT] inference took 0.20s
11:17:54 [DETECT] inference took 0.22s
11:17:55 [DETECT] inference took 0.20s
11:17:56 [DETECT] inference took 0.20s
11:17:57 [DETECT] inference took 0.28s
11:17:58 [DETECT] inference took 0.28s
11:17:59 [DETECT] inference took 0.28s
11:18:00 [DETECT] inference took 0.30s
11:18:01 [DETECT] inference took 0.31s
11:18:02 [DETECT] inference took 0.28s
11:18:03 [DETECT] inference took 0.28s
11:18:04 [DETECT] inference took 0.22s
11:18:05 [DETECT] inference took 0.20s
11:18:06 [DETECT] inference took 0.20s
11:18:07 [DETECT] inference took 0.20s
11:18:08 [DETECT] inference took 0.20s
11:18:09 [DETECT] inference took 0.22s
11:18:10 [DETECT] inference took 0.20s
11:18:11 [DETECT] inference took 0.19s
11:18:12 [DETECT] inference took 0.20s
11:18:13 [DETECT] inference took 0.22s
11:18:14 [DETECT] inference took 0.28s
11:18:15 [DETECT] inference took 0.20s
11:18:16 [DETECT] inference took 0.20s
11:18:17 [DETECT] inference took 0.25s
11:18:18 [DETECT] inference took 0.30s
11:18:19 [DETECT] inference took 0.49s
11:18:20 [DETECT] inference took 0.27s
11:18:21 [DETECT] inference took 0.25s
11:18:22 [DETECT] inference took 0.20s
11:18:23 [DETECT] inference took 0.20s
11:18:24 [DETECT] inference took 0.20s
11:18:25 [DETECT] inference took 0.20s
11:18:26 [DETECT] inference took 0.20s
11:18:27 [DETECT] inference took 0.20s
11:18:28 [DETECT] inference took 0.20s
11:18:29 [DETECT] inference took 0.20s
11:18:30 [DETECT] inference took 0.20s
11:18:31 [DETECT] inference took 0.20s
11:18:32 [DETECT] inference took 0.20s
11:18:33 [DETECT] inference took 0.20s
11:18:34 [DETECT] inference took 0.20s
11:18:35 [DETECT] inference took 0.22s
11:18:36 [DETECT] inference took 0.20s
11:18:37 [DETECT] inference took 0.20s
11:18:38 [DETECT] inference took 0.22s
11:18:39 [DETECT] inference took 0.22s
11:18:40 [DETECT] inference took 0.23s
11:18:41 [DETECT] inference took 0.20s
11:18:42 [DETECT] inference took 0.20s
11:18:43 [DETECT] inference took 0.20s
11:18:44 [DETECT] inference took 0.20s
11:18:45 [DETECT] inference took 0.34s
11:18:46 [DETECT] inference took 0.20s
11:18:47 [DETECT] inference took 0.20s
11:18:48 [DETECT] inference took 0.20s
11:18:49 [DETECT] inference took 0.22s
11:18:50 [DETECT] inference took 0.19s
11:18:51 [DETECT] inference took 0.20s
11:18:52 [DETECT] inference took 0.22s
11:18:53 [DETECT] inference took 0.20s
11:18:54 [DETECT] inference took 0.20s
11:18:55 [DETECT] inference took 0.20s
11:18:56 [DETECT] inference took 0.22s
11:18:57 [DETECT] inference took 0.20s
11:18:58 [DETECT] inference took 0.20s
11:18:59 [DETECT] inference took 0.22s
11:19:00 [DETECT] inference took 0.22s
11:19:01 [DETECT] inference took 0.22s
11:19:02 [DETECT] inference took 0.20s
11:19:03 [DETECT] inference took 0.22s
11:19:04 [DETECT] inference took 0.20s
11:19:05 [DETECT] inference took 0.20s
11:19:06 [DETECT] inference took 0.20s
11:19:07 [DETECT] inference took 0.20s
11:19:08 [DETECT] inference took 0.20s
11:19:09 [DETECT] inference took 0.22s
11:19:10 [DETECT] inference took 0.20s
11:19:11 [DETECT] inference took 0.23s
11:19:12 [DETECT] inference took 0.20s
11:19:13 [DETECT] inference took 0.20s
11:19:14 [DETECT] inference took 0.22s
11:19:15 [DETECT] inference took 0.20s
11:19:16 [DETECT] inference took 0.33s
11:19:17 [DETECT] inference took 0.20s
11:19:18 [DETECT] inference took 0.20s
11:19:19 [DETECT] inference took 0.20s
11:19:20 [DETECT] inference took 0.20s
11:19:21 [DETECT] inference took 0.20s
11:19:22 [DETECT] inference took 0.25s
11:19:23 [DETECT] inference took 0.27s
11:19:24 [DETECT] inference took 0.28s
11:19:25 [DETECT] inference took 0.28s
11:19:26 [DETECT] inference took 0.28s
11:19:27 [DETECT] inference took 0.28s
11:19:28 [DETECT] inference took 0.28s
11:19:29 [DETECT] inference took 0.30s
11:19:30 [DETECT] inference took 0.28s
11:19:31 [DETECT] inference took 0.30s
11:19:32 [DETECT] inference took 0.31s
11:19:33 [DETECT] inference took 0.30s
11:19:34 [DETECT] inference took 0.33s
11:19:35 [DETECT] inference took 0.28s
11:19:36 [DETECT] inference took 0.28s
11:19:37 [DETECT] inference took 0.30s
11:19:38 [DETECT] inference took 0.30s
11:19:39 [DETECT] inference took 0.27s
11:19:40 [DETECT] inference took 0.30s
11:19:41 [DETECT] inference took 0.20s
11:19:42 [DETECT] inference took 0.33s
11:19:43 [DETECT] inference took 0.22s
11:19:44 [DETECT] inference took 0.20s
11:19:45 [DETECT] inference took 0.20s
11:19:45 [DETECT] inference took 0.24s
11:19:45 [DETECT] rejected drone candidate (confidence=0.33) -- overlaps a confidently-classified stationary object
11:19:46 [DETECT] inference took 0.20s
11:19:47 [DETECT] inference took 0.20s
11:19:48 [DETECT] inference took 0.19s
11:19:49 [DETECT] inference took 0.22s
11:19:50 [DETECT] inference took 0.20s
11:19:51 [DETECT] inference took 0.20s
11:19:52 [DETECT] inference took 0.20s
11:19:53 [DETECT] inference took 0.20s
11:19:54 [DETECT] inference took 0.22s
11:19:55 [DETECT] inference took 0.22s
11:19:56 [DETECT] inference took 0.25s
11:19:57 [DETECT] inference took 0.22s
11:19:58 [DETECT] inference took 0.20s
11:19:59 [DETECT] inference took 0.20s
11:20:00 [DETECT] inference took 0.20s
11:20:01 [DETECT] inference took 0.20s
11:20:02 [DETECT] inference took 0.20s
11:20:03 [DETECT] inference took 0.20s
11:20:04 [DETECT] inference took 0.20s
11:20:05 [DETECT] inference took 0.20s
11:20:06 [DETECT] inference took 0.20s
11:20:07 [DETECT] inference took 0.22s
11:20:08 [DETECT] inference took 0.22s
11:20:09 [DETECT] inference took 0.20s
11:20:10 [DETECT] inference took 0.20s
11:20:11 [DETECT] inference took 0.20s
11:20:12 [DETECT] inference took 0.20s
11:20:13 [DETECT] inference took 0.34s
11:20:14 [DETECT] inference took 0.20s
11:20:15 [DETECT] inference took 0.20s
11:20:16 [DETECT] inference took 0.20s
11:20:17 [DETECT] inference took 0.20s
11:20:18 [DETECT] inference took 0.20s
11:20:19 [DETECT] inference took 0.20s
11:20:20 [DETECT] inference took 0.20s
11:20:21 [DETECT] inference took 0.20s
11:20:22 [DETECT] inference took 0.20s
11:20:23 [DETECT] inference took 0.20s
11:20:24 [DETECT] inference took 0.22s
11:20:25 [DETECT] inference took 0.20s
11:20:26 [DETECT] inference took 0.20s
11:20:27 [DETECT] inference took 0.20s
11:20:28 [DETECT] inference took 0.22s
11:20:29 [DETECT] inference took 0.22s
11:20:30 [DETECT] inference took 0.20s
11:20:31 [DETECT] inference took 0.22s
11:20:32 [DETECT] inference took 0.20s
11:20:33 [DETECT] inference took 0.20s
11:20:34 [DETECT] inference took 0.20s
11:20:35 [DETECT] inference took 0.20s
11:20:36 [DETECT] inference took 0.20s
11:20:37 [DETECT] inference took 0.20s
11:20:38 [DETECT] inference took 0.20s
11:20:39 [DETECT] inference took 0.31s
11:20:40 [DETECT] inference took 0.20s
11:20:41 [DETECT] inference took 0.22s
11:20:42 [DETECT] inference took 0.25s
11:20:43 [DETECT] inference took 0.20s
11:20:44 [DETECT] inference took 0.38s
11:20:45 [DETECT] inference took 0.22s
11:20:46 [DETECT] inference took 0.22s
11:20:47 [DETECT] inference took 0.23s
11:20:48 [DETECT] inference took 0.22s
11:20:49 [DETECT] inference took 0.22s
11:20:50 [DETECT] inference took 0.20s
11:20:51 [DETECT] inference took 0.22s
11:20:52 [DETECT] inference took 0.22s
11:20:53 [DETECT] inference took 0.20s
11:20:54 [DETECT] inference took 0.22s
11:20:55 [DETECT] inference took 0.20s
11:20:56 [DETECT] inference took 0.19s
11:20:57 [DETECT] inference took 0.20s
11:20:58 [DETECT] inference took 0.20s
11:20:59 [DETECT] inference took 0.20s
11:21:00 [DETECT] inference took 0.22s
11:21:01 [DETECT] inference took 0.22s
11:21:02 [DETECT] inference took 0.20s
11:21:03 [DETECT] inference took 0.22s
11:21:04 [DETECT] inference took 0.27s
11:21:05 [DETECT] inference took 0.39s
11:21:06 [DETECT] inference took 0.28s
11:21:07 [DETECT] inference took 0.31s
11:21:08 [DETECT] inference took 0.26s
11:21:09 [DETECT] inference took 0.25s
11:21:10 [DETECT] inference took 0.49s
11:21:11 [DETECT] inference took 0.27s
11:21:12 [DETECT] inference took 0.31s
11:21:13 [DETECT] inference took 0.31s
11:21:14 [DETECT] inference took 0.30s
11:21:15 [DETECT] inference took 0.22s
11:21:16 [DETECT] inference took 0.20s
11:21:17 [DETECT] inference took 0.20s
11:21:18 [DETECT] inference took 0.22s
11:21:18 [DETECT] inference took 0.23s
11:21:19 [DETECT] inference took 0.22s
11:21:20 [DETECT] inference took 0.20s
11:21:21 [DETECT] inference took 0.20s
11:21:22 [DETECT] inference took 0.20s
11:21:23 [DETECT] inference took 0.20s
11:21:24 [DETECT] inference took 0.20s
11:21:25 [DETECT] inference took 0.20s
11:21:26 [DETECT] inference took 0.20s
11:21:27 [DETECT] inference took 0.20s
11:21:28 [DETECT] inference took 0.19s
11:21:29 [DETECT] inference took 0.22s
11:21:30 [DETECT] inference took 0.20s
11:21:31 [DETECT] inference took 0.22s
11:21:32 [DETECT] inference took 0.20s
11:21:33 [DETECT] inference took 0.20s
11:21:34 [DETECT] inference took 0.20s
11:21:35 [DETECT] inference took 0.20s
11:21:36 [DETECT] inference took 0.41s
11:21:37 [DETECT] inference took 0.20s
11:21:38 [DETECT] inference took 0.20s
11:21:39 [DETECT] inference took 0.22s
11:21:40 [DETECT] inference took 0.20s
11:21:41 [DETECT] inference took 0.20s
11:21:42 [DETECT] inference took 0.20s
11:21:43 [DETECT] inference took 0.20s
11:21:44 [DETECT] inference took 0.22s
11:21:45 [DETECT] inference took 0.20s
11:21:46 [DETECT] inference took 0.20s
11:21:47 [DETECT] inference took 0.20s
11:21:48 [DETECT] inference took 0.20s
11:21:49 [DETECT] inference took 0.20s
11:21:50 [DETECT] inference took 0.20s
11:21:51 [DETECT] inference took 0.20s
11:21:52 [DETECT] inference took 0.20s
11:21:53 [DETECT] inference took 0.20s
11:21:54 [DETECT] inference took 0.20s
11:21:55 [DETECT] inference took 0.20s
11:21:56 [DETECT] inference took 0.20s
11:21:57 [DETECT] inference took 0.22s
11:21:58 [DETECT] inference took 0.20s
11:21:59 [DETECT] inference took 0.20s
11:22:00 [DETECT] inference took 0.22s
11:22:01 [DETECT] inference took 0.20s
11:22:02 [DETECT] inference took 0.25s
11:22:03 [DETECT] inference took 0.22s
11:22:04 [DETECT] inference took 0.20s
11:22:05 [DETECT] inference took 0.22s
11:22:06 [DETECT] inference took 0.20s
11:22:07 [DETECT] inference took 0.34s
11:22:08 [DETECT] inference took 0.22s
11:22:09 [DETECT] inference took 0.22s
11:22:10 [DETECT] inference took 0.22s
11:22:11 [DETECT] inference took 0.20s
11:22:12 [DETECT] inference took 0.23s
11:22:13 [DETECT] inference took 0.22s
11:22:14 [DETECT] inference took 0.20s
11:22:15 [DETECT] inference took 0.22s
11:22:16 [DETECT] inference took 0.20s
11:22:17 [DETECT] inference took 0.28s
11:22:18 [DETECT] inference took 0.30s
11:22:20 [DETECT] inference took 0.62s
11:22:20 [DETECT] inference took 0.38s
11:22:21 [DETECT] inference took 0.27s
11:22:22 [DETECT] inference took 0.28s
11:22:23 [DETECT] inference took 0.28s
